project_id,mp_name,district,work_type,sanction_date,sanction_amount,expenditure_to_date,start_date,expected_end_date,actual_end_date,status,months_elapsed,cost_overrun_ratio,delay_days,fund_utilization_speed,percent_spent,last_update_date,last_update_age,possible_unit_error
24086,ANITA NAGARSINGH CHOUHAN,RATLAM(ST),Normal/Others,,200000.0,666793.0,,,,Physical Inspection,0.0,3.333965,0,0.0,3.333965,,9999,0
24087,Kaushalendra Kumar,NALANDA,Normal/Others,,20900.0,794989.0,,,2026-01-02,Vendor Identification,0.0,38.03775119617225,0,0.0,38.03775119617225,,9999,0
24088,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,,41800.0,134361.0,,,,Vendor Identification,0.0,3.2143779904306222,0,0.0,3.2143779904306222,,9999,0
24089,Bharatsinhji Shankarji Dabhi,PATAN,Normal/Others,,200000.0,197325.0,,,2026-01-02,Physical Inspection,0.0,0.986625,0,0.0,0.986625,,9999,0
2409,SAVITRI THAKUR,DHAR(ST),Normal/Others,,259864.0,259942.0,,,2025-03-10,Physical Inspection,0.0,1.0003001570052028,0,0.0,1.0003001570052028,,9999,0
24090,SUKANTA KUMAR PANIGRAHI,KANDHAMAL,Normal/Others,,300000.0,50000.0,,,2026-01-02,Work Completed,0.0,0.16666666666666666,0,0.0,0.16666666666666666,,9999,0
24091,Kani K Navas,RAMANATHAPURAM,Normal/Others,,999061.0,499998.0,,,2026-01-02,Physical Inspection,0.0,0.500467939395092,0,0.0,0.500467939395092,,9999,0
24092,Kani K Navas,RAMANATHAPURAM,Normal/Others,,410242.0,499998.0,2025-04-09,2026-04-09,2026-01-02,Physical Inspection,16.933333333333334,1.2187879349262143,-97,29527.440944881888,1.2187879349262143,,9999,0
24093,SUKANTA KUMAR PANIGRAHI,KANDHAMAL,Normal/Others,2001-01-01,1000000.0,100000.0,,2002-01-01,2026-01-02,Sanction,0.0,0.1,8767,0.0,0.1,,9999,0
24094,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,OSMANABAD,Normal/Others,,1000000.0,298963.0,,,2026-01-02,Vendor Identification,0.0,0.298963,0,0.0,0.298963,,9999,0
24095,Vinod Chavda,KACHCHH(SC),Normal/Others,,1000000.0,500000.0,2026-02-05,2027-02-05,2026-01-02,Sanction,6.866666666666666,0.5,-399,72815.53398058254,0.5,,9999,0
24096,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,,499600.0,369969.0,,,2026-01-05,Physical Inspection,0.0,0.7405304243394716,0,0.0,0.7405304243394716,,9999,0
24097,Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,Normal/Others,,500000.0,149603.0,,,,Work Completed,0.0,0.299206,0,0.0,0.299206,,9999,0
24098,BAG MITALI,ARAMBAG(SC),Normal/Others,,500000.0,418914.0,,,2026-01-02,Vendor Identification,0.0,0.837828,0,0.0,0.837828,,9999,0
24099,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,,499700.0,322227.0,,,2026-01-02,Physical Inspection,0.0,0.6448409045427257,0,0.0,0.6448409045427257,,9999,0
241,Rajkumar Chahar,FATEHPUR SIKRI,Normal/Others,,500000.0,3489567.0,2024-12-09,2025-12-09,2025-03-12,Physical Inspection,20.966666666666665,6.979134,-272,166434.03815580287,6.979134,,9999,0
2410,SAVITRI THAKUR,DHAR(ST),Normal/Others,,600000.0,259942.0,2025-01-07,2026-01-07,2025-03-10,Work Completed,20.0,0.43323666666666666,-303,12997.1,0.43323666666666666,,9999,0
24100,PRADEEP PUROHIT,BARGARH,Normal/Others,,499899.0,500000.0,2025-04-07,2026-04-07,2026-01-02,Physical Inspection,17.0,1.000202040812244,-95,29411.764705882353,1.000202040812244,,9999,0
24101,KOTA SRINIVAS POOJARY,UDUPI CHIKMAGALUR,Repair and Renovation,,500000.0,500000.0,,,2026-01-02,Vendor Identification,0.0,1.0,0,0.0,1.0,,9999,0
24102,SUDAMA PRASAD,ARRAH,Normal/Others,,600000.0,1498049.0,,,2026-01-02,Vendor Identification,0.0,2.496748333333333,0,0.0,2.496748333333333,,9999,0
24103,DHAVAL LAXMANBHAI PATEL,VALSAD(ST),Normal/Others,,500000.0,500000.0,,,2026-01-02,Work Partially Completed,0.0,1.0,0,0.0,1.0,,9999,0
24104,Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,Normal/Others,,1000000.0,299642.0,2025-04-07,2026-04-07,,Physical Inspection,17.0,0.299642,0,17626.0,0.299642,,9999,0
24105,GANAPATHY RAJKUMAR P,COIMBATORE,Normal/Others,,497077.0,499709.0,2025-05-08,2026-05-08,2026-01-02,Physical Inspection,15.966666666666667,1.0052949543028544,-126,31297.014613778705,1.0052949543028544,,9999,0
24106,SUKHJINDER SINGH RANDHAWA,GURDASPUR,Normal/Others,,500000.0,250000.0,,,2026-02-11,Work Completed,0.0,0.5,0,0.0,0.5,,9999,0
24107,SUDAMA PRASAD,ARRAH,Normal/Others,,500000.0,1498049.0,,,2026-01-02,Vendor Identification,0.0,2.996098,0,0.0,2.996098,,9999,0
24108,SUDAMA PRASAD,ARRAH,Normal/Others,,500000.0,1498049.0,,,2026-01-02,Physical Inspection,0.0,2.996098,0,0.0,2.996098,,9999,0
24109,SUDAMA PRASAD,ARRAH,Normal/Others,,500000.0,1498049.0,,,2026-01-02,Vendor Identification,0.0,2.996098,0,0.0,2.996098,,9999,0
2411,SAVITRI THAKUR,DHAR(ST),Normal/Others,,300000.0,259942.0,2024-12-12,2025-12-12,2025-03-10,Vendor Identification,20.866666666666667,0.8664733333333333,-277,12457.284345047923,0.8664733333333333,,9999,0
24110,SUDAMA PRASAD,ARRAH,Normal/Others,,500000.0,1498049.0,,,2026-01-02,Work Completed,0.0,2.996098,0,0.0,2.996098,,9999,0
24111,SUDAMA PRASAD,ARRAH,Normal/Others,,500000.0,1498049.0,,,2026-01-02,Physical Inspection,0.0,2.996098,0,0.0,2.996098,,9999,0
24112,SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,,500000.0,307584.0,,,,Physical Inspection,0.0,0.615168,0,0.0,0.615168,,9999,0
24113,SUDAMA PRASAD,ARRAH,Normal/Others,,500000.0,1498049.0,,,2026-01-02,Physical Inspection,0.0,2.996098,0,0.0,2.996098,,9999,0
24114,SUKHJINDER SINGH RANDHAWA,GURDASPUR,Normal/Others,,1000000.0,250000.0,,,2026-02-09,Physical Inspection,0.0,0.25,0,0.0,0.25,,9999,0
24115,MANNA LAL RAWAT,UDAIPUR(ST),Normal/Others,,62700.0,148764.0,,,,Vendor Identification,0.0,2.3726315789473684,0,0.0,2.3726315789473684,,9999,0
24116,ARUNA. D. K,MAHABUBNAGAR,Normal/Others,,200000.0,0.0,2025-06-05,2026-06-05,2026-01-02,Physical Inspection,15.033333333333333,0.0,-154,0.0,0.0,,9999,0
24117,M.K. VISHNUPRASAD,CUDDALORE,Normal/Others,,500000.0,1000000.0,2025-09-01,2026-09-01,2026-01-07,Work Completed,12.1,2.0,-237,82644.62809917355,2.0,,9999,0
24118,Kaushalendra Kumar,NALANDA,Normal/Others,,20900.0,289895.0,,,2026-01-02,Vendor Identification,0.0,13.870574162679425,0,0.0,13.870574162679425,,9999,0
24119,Suresh Kumar Kashyap,SHIMLA (SC),Repair and Renovation,2001-01-01,100000.0,150000.0,2025-06-12,2026-06-12,2026-02-04,Work Partially Completed,14.8,1.5,-128,10135.135135135135,1.5,,9999,0
2412,SAVITRI THAKUR,DHAR(ST),Normal/Others,,250000.0,259942.0,,,2025-03-10,Work Partially Completed,0.0,1.039768,0,0.0,1.039768,,9999,0
24120,ARUNA. D. K,MAHABUBNAGAR,Normal/Others,,100000.0,0.0,2025-06-12,2026-06-12,2026-01-02,Work Partially Completed,14.8,0.0,-161,0.0,0.0,,9999,0
24121,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,2001-01-01,500000.0,150000.0,,2002-01-01,,Vendor Identification,0.0,0.3,0,0.0,0.3,,9999,0
24122,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,2001-01-01,200000.0,150000.0,2025-06-12,2026-06-12,,Physical Inspection,14.8,0.75,0,10135.135135135135,0.75,,9999,0
24123,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,OSMANABAD,Normal/Others,,100000.0,693895.0,2025-06-12,2026-06-12,2026-01-03,Work Partially Completed,14.8,6.93895,-160,46884.79729729729,6.93895,,9999,0
24124,S Venkatesan,MADURAI,Normal/Others,,500000.0,398040.0,,,2026-01-02,Sanction,0.0,0.79608,0,0.0,0.79608,,9999,0
24125,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,,499744.0,131970.0,,,,Physical Inspection,0.0,0.2640752065057309,0,0.0,0.2640752065057309,,9999,0
24126,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,2001-01-01,496741.0,150000.0,2025-08-07,2026-08-07,,Physical Inspection,12.933333333333334,0.301968228916075,0,11597.938144329897,0.301968228916075,,9999,0
24127,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,2001-01-01,1950000.0,150000.0,,2002-01-01,,Work Completed,0.0,0.07692307692307693,0,0.0,0.07692307692307693,,9999,0
24128,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,,500000.0,144999.0,,,,Work Completed,0.0,0.289998,0,0.0,0.289998,,9999,0
24129,ARUNA. D. K,MAHABUBNAGAR,Normal/Others,,400000.0,249886.0,2025-07-08,2026-07-08,2026-01-02,Work Completed,13.933333333333334,0.624715,-187,17934.401913875598,0.624715,,9999,0
2413,SAVITRI THAKUR,DHAR(ST),Normal/Others,,250000.0,259942.0,,,2025-03-10,Vendor Identification,0.0,1.039768,0,0.0,1.039768,,9999,0
24130,Shri Narendra Modi,VARANASI,Normal/Others,,1798176.0,788712.0,,,2026-01-02,Physical Inspection,0.0,0.4386177993700283,0,0.0,0.4386177993700283,,9999,0
24131,Shri Narendra Modi,VARANASI,Normal/Others,,1000000.0,173578.0,,,2026-01-02,Vendor Identification,0.0,0.173578,0,0.0,0.173578,,9999,0
24132,Pralhad Venkatesh Joshi,DHARWAD,Normal/Others,,500000.0,396249.0,,,2026-01-02,Vendor Identification,0.0,0.792498,0,0.0,0.792498,,9999,0
24133,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,2001-01-01,500000.0,150000.0,,2002-01-01,,Vendor Identification,0.0,0.3,0,0.0,0.3,,9999,0
24134,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,,500000.0,375000.0,,,2026-01-02,Physical Inspection,0.0,0.75,0,0.0,0.75,,9999,0
24135,AVIMANYU SETHI,BHADRAK(SC),Normal/Others,,99920.0,300000.0,,,2026-01-02,Physical Inspection,0.0,3.00240192153723,0,0.0,3.00240192153723,,9999,0
24136,CN Annadurai,TIRUVANNAMALAI,Normal/Others,,500000.0,435000.0,,,2026-01-05,Work Completed,0.0,0.87,0,0.0,0.87,,9999,0
24137,DR. RAJ KUMAR CHABBEWAL,HOSHIARPUR(SC),Normal/Others,,499020.0,170572.0,,,2026-01-02,Physical Inspection,0.0,0.3418139553524909,0,0.0,0.3418139553524909,,9999,0
24138,CN Annadurai,TIRUVANNAMALAI,Normal/Others,,500000.0,435000.0,2025-06-05,2026-06-05,2026-01-05,Vendor Identification,15.033333333333333,0.87,-151,28935.69844789357,0.87,,9999,0
24139,SAVITRI THAKUR,DHAR(ST),Normal/Others,,500000.0,197456.0,2025-06-05,2026-06-05,2026-05-08,Work Partially Completed,15.033333333333333,0.394912,-28,13134.545454545454,0.394912,,9999,0
2414,SAVITRI THAKUR,DHAR(ST),Normal/Others,,480000.0,259942.0,2024-12-05,2025-12-05,2025-03-10,Work Completed,21.1,0.5415458333333333,-270,12319.52606635071,0.5415458333333333,,9999,0
24140,CN Annadurai,TIRUVANNAMALAI,Normal/Others,,500000.0,435000.0,,,2026-01-05,Sanction,0.0,0.87,0,0.0,0.87,,9999,0
24141,CN Annadurai,TIRUVANNAMALAI,Normal/Others,,500000.0,435000.0,2025-06-05,2026-06-05,2026-01-05,Vendor Identification,15.033333333333333,0.87,-151,28935.69844789357,0.87,,9999,0
24142,Rajeshbhai Naranbhai Chudasama,JUNAGADH,Normal/Others,,500000.0,249832.0,2025-06-05,2026-06-05,2026-01-02,Work Partially Completed,15.033333333333333,0.499664,-154,16618.536585365855,0.499664,,9999,0
24143,Midhun Reddy,RAJAMPET,Normal/Others,,500000.0,458558.0,2025-06-05,2026-06-05,2026-01-02,Work Partially Completed,15.033333333333333,0.917116,-154,30502.749445676276,0.917116,,9999,0
24144,Vinod Chavda,KACHCHH(SC),Normal/Others,,500000.0,500000.0,,,2026-01-07,Sanction,0.0,1.0,0,0.0,1.0,,9999,0
24145,ARUNA. D. K,MAHABUBNAGAR,Normal/Others,,1500000.0,249883.0,,,2026-01-02,Physical Inspection,0.0,0.16658866666666666,0,0.0,0.16658866666666666,,9999,0
24146,Andimuthu Raja,NILGIRIS(SC),Normal/Others,,500000.0,1928872.0,,,2026-01-02,Sanction,0.0,3.857744,0,0.0,3.857744,,9999,0
24147,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,2001-01-01,4996000.0,150000.0,,2002-01-01,,Sanction,0.0,0.0300240192153723,0,0.0,0.0300240192153723,,9999,0
24148,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,2001-01-01,1000000.0,150000.0,,2002-01-01,,Sanction,0.0,0.15,0,0.0,0.15,,9999,0
24149,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,2001-01-01,2300000.0,150000.0,,2002-01-01,,Physical Inspection,0.0,0.06521739130434782,0,0.0,0.06521739130434782,,9999,0
2415,SAVITRI THAKUR,DHAR(ST),Normal/Others,,480000.0,259942.0,,,2025-03-10,Work Completed,0.0,0.5415458333333333,0,0.0,0.5415458333333333,,9999,0
24150,Rajeshbhai Naranbhai Chudasama,JUNAGADH,Normal/Others,,3000000.0,300000.0,,,2026-01-02,Physical Inspection,0.0,0.1,0,0.0,0.1,,9999,0
24151,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,2001-01-01,273888.0,150000.0,,2002-01-01,,Physical Inspection,0.0,0.5476691202243252,0,0.0,0.5476691202243252,,9999,0
24152,SAMBIT PATRA,PURI,Normal/Others,,500000.0,40000.0,2026-07-10,2027-07-10,2026-01-02,Vendor Identification,1.7,0.08,-554,23529.411764705885,0.08,,9999,0
24153,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,,500000.0,138813.0,,,,Physical Inspection,0.0,0.277626,0,0.0,0.277626,,9999,0
24154,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,,500000.0,146194.0,,,,Sanction,0.0,0.292388,0,0.0,0.292388,,9999,0
24155,SAMBIT PATRA,PURI,Normal/Others,,500000.0,40000.0,,,2026-01-02,Work Partially Completed,0.0,0.08,0,0.0,0.08,,9999,0
24156,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,,500000.0,138507.0,2025-07-10,2026-07-10,,Sanction,13.866666666666667,0.277014,0,9988.485576923076,0.277014,,9999,0
24157,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,2001-01-01,500000.0,150000.0,,2002-01-01,,Physical Inspection,0.0,0.3,0,0.0,0.3,,9999,0
24158,SAMBIT PATRA,PURI,Normal/Others,,497066.0,40000.0,,,2026-01-02,Physical Inspection,0.0,0.0804722109337593,0,0.0,0.0804722109337593,,9999,0
24159,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,2001-01-01,495000.0,150000.0,2025-08-06,2026-08-06,,Vendor Identification,12.966666666666667,0.30303030303030304,0,11568.123393316195,0.30303030303030304,,9999,0
2416,SAVITRI THAKUR,DHAR(ST),Normal/Others,,480000.0,259942.0,,,2025-03-10,Work Completed,0.0,0.5415458333333333,0,0.0,0.5415458333333333,,9999,0
24160,SAMBIT PATRA,PURI,Normal/Others,,248226.0,40000.0,,,2026-01-02,Physical Inspection,0.0,0.16114347409215796,0,0.0,0.16114347409215796,,9999,0
24161,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,2001-01-01,248980.0,150000.0,,2002-01-01,,Physical Inspection,0.0,0.6024580287573299,0,0.0,0.6024580287573299,,9999,0
24162,V. SOMANNA,TUMKUR,Normal/Others,,492464.0,1994281.0,,,2026-01-02,Physical Inspection,0.0,4.049597534032944,0,0.0,4.049597534032944,,9999,0
24163,GODAM NAGESH,ADILABAD(ST),Normal/Others,,249294.0,499990.0,,,2026-01-02,Physical Inspection,0.0,2.0056238818423227,0,0.0,2.0056238818423227,,9999,0
24164,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,2001-01-01,250000.0,134055.0,2025-08-06,2026-08-06,,Sanction,12.966666666666667,0.53622,0,10338.431876606684,0.53622,,9999,0
24165,SAMBIT PATRA,PURI,Normal/Others,,299336.0,40000.0,,,2026-01-02,Physical Inspection,0.0,0.13362909907261405,0,0.0,0.13362909907261405,,9999,0
24166,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,2001-01-01,298849.0,131829.0,,2002-01-01,,Physical Inspection,0.0,0.441122439760548,0,0.0,0.441122439760548,,9999,0
24167,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,2001-01-01,299477.0,125151.0,2025-09-08,2026-09-08,,Physical Inspection,11.866666666666667,0.41789853644854197,0,10546.432584269662,0.41789853644854197,,9999,0
24168,SAMBIT PATRA,PURI,Normal/Others,,498425.0,40000.0,,,2026-01-02,Physical Inspection,0.0,0.08025279630837137,0,0.0,0.08025279630837137,,9999,0
24169,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,2001-01-01,249585.0,150000.0,2025-05-05,2026-05-05,,Physical Inspection,16.066666666666666,0.6009976561091411,0,9336.09958506224,0.6009976561091411,,9999,0
2417,SAVITRI THAKUR,DHAR(ST),Normal/Others,,480000.0,259942.0,2024-12-05,2025-12-05,2025-03-10,Work Completed,21.1,0.5415458333333333,-270,12319.52606635071,0.5415458333333333,,9999,0
24170,KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,2001-01-01,249759.0,150000.0,2025-05-05,2026-05-05,,Physical Inspection,16.066666666666666,0.6005789581156235,0,9336.09958506224,0.6005789581156235,,9999,0
24171,SAMBIT PATRA,PURI,Normal/Others,,249568.0,40000.0,2025-05-05,2026-05-05,2026-01-02,Physical Inspection,16.066666666666666,0.16027695858443392,-123,2489.6265560165975,0.16027695858443392,,9999,0
24172,SAMBIT PATRA,PURI,Normal/Others,,249119.0,40000.0,2025-05-05,2026-05-05,2026-01-02,Physical Inspection,16.066666666666666,0.16056583399901253,-123,2489.6265560165975,0.16056583399901253,,9999,0
24173,SAMBIT PATRA,PURI,Normal/Others,,249689.0,40000.0,2025-05-05,2026-05-05,2026-01-02,Physical Inspection,16.066666666666666,0.1601992879141652,-123,2489.6265560165975,0.1601992879141652,,9999,0
24174,SAMBIT PATRA,PURI,Normal/Others,,249164.0,40000.0,2025-05-05,2026-05-05,2026-01-02,Physical Inspection,16.066666666666666,0.16053683517683132,-123,2489.6265560165975,0.16053683517683132,,9999,0
24175,MANI. A.,DHARAMAPURI,Normal/Others,,299207.0,599667.0,2025-09-08,2026-09-08,2026-01-02,Physical Inspection,11.866666666666667,2.004187736249486,-249,50533.735955056174,2.004187736249486,,9999,0
24176,ESWARASAMY K,POLLACHI,Normal/Others,,250000.0,1600000.0,,,2026-01-06,Vendor Identification,0.0,6.4,0,0.0,6.4,,9999,0
24177,Shri Anil Firojiya,UJJAIN(SC),Normal/Others,,1000000.0,800000.0,,,,Vendor Identification,0.0,0.8,0,0.0,0.8,,9999,0
24178,SAMBIT PATRA,PURI,Normal/Others,,249389.0,237962.0,,,2026-01-02,Physical Inspection,0.0,0.9541800159590038,0,0.0,0.9541800159590038,,9999,0
24179,Bhagirath Chaudhary,AJMER,Normal/Others,,249501.0,499168.0,,,,Physical Inspection,0.0,2.0006653279946773,0,0.0,2.0006653279946773,,9999,0
2418,SAVITRI THAKUR,DHAR(ST),Normal/Others,,480000.0,259942.0,,,2025-03-10,Work Completed,0.0,0.5415458333333333,0,0.0,0.5415458333333333,,9999,0
24180,Vellalath Kochukrishnan Nair Sreekandan,PALAKKAD,Normal/Others,2001-01-01,298572.0,170816.0,,2002-01-01,,Physical Inspection,0.0,0.5721099098374931,0,0.0,0.5721099098374931,,9999,0
24181,Vellalath Kochukrishnan Nair Sreekandan,PALAKKAD,Normal/Others,,1000000.0,173488.0,,,2026-01-03,Vendor Identification,0.0,0.173488,0,0.0,0.173488,,9999,0
24182,RAJ BHUSHAN CHOUDHARY,MUZAFFARPUR,Normal/Others,,249072.0,592438.0,,,,Physical Inspection,0.0,2.378581293762446,0,0.0,2.378581293762446,,9999,0
24183,Vellalath Kochukrishnan Nair Sreekandan,PALAKKAD,Normal/Others,,1000000.0,188278.0,,,2026-01-03,Vendor Identification,0.0,0.188278,0,0.0,0.188278,,9999,0
24184,Saptagiri Sankar Ulaka,KORAPUT(ST),Normal/Others,2001-01-01,500000.0,200000.0,2025-06-03,2026-06-03,2026-02-11,Vendor Identification,15.1,0.4,-112,13245.033112582782,0.4,,9999,0
24185,Mansukhbhai Dhanjibhai Vasava,BHARUCH,Normal/Others,2001-01-01,1000000.0,200000.0,,2002-01-01,2026-01-09,Vendor Identification,0.0,0.2,8774,0.0,0.2,,9999,0
24186,KADIYAM KAVYA,WARANGEL(SC),Normal/Others,,995269.0,129391.0,,,2026-01-03,Physical Inspection,0.0,0.1300060586635372,0,0.0,0.1300060586635372,,9999,0
24187,KADIYAM KAVYA,WARANGEL(SC),Normal/Others,,249777.0,129391.0,,,2026-01-03,Physical Inspection,0.0,0.5180260792627023,0,0.0,0.5180260792627023,,9999,0
24188,KADIYAM KAVYA,WARANGEL(SC),Normal/Others,,1498742.0,129391.0,,,2026-01-03,Physical Inspection,0.0,0.08633307133582697,0,0.0,0.08633307133582697,,9999,0
24189,DR BYREDDY SHABARI,NANDYAL,Normal/Others,,283772.0,499910.0,,,2026-01-03,Physical Inspection,0.0,1.7616607699138744,0,0.0,1.7616607699138744,,9999,0
2419,Durga Das Uikey,BETUL(ST),Normal/Others,,480000.0,1321924.0,2024-12-05,2025-12-05,,Work Completed,21.1,2.754008333333333,0,62650.42654028436,2.754008333333333,,9999,0
24190,Saptagiri Sankar Ulaka,KORAPUT(ST),Normal/Others,2001-01-01,283772.0,200000.0,,2002-01-01,2026-02-11,Physical Inspection,0.0,0.7047911703762175,8807,0.0,0.7047911703762175,,9999,0
24191,Saptagiri Sankar Ulaka,KORAPUT(ST),Normal/Others,,283772.0,500000.0,,,2026-02-11,Physical Inspection,0.0,1.761977925940544,0,0.0,1.761977925940544,,9999,0
24192,Saptagiri Sankar Ulaka,KORAPUT(ST),Normal/Others,2001-01-01,1000000.0,200000.0,,2002-01-01,2026-02-11,Vendor Identification,0.0,0.2,8807,0.0,0.2,,9999,0
24193,Vellalath Kochukrishnan Nair Sreekandan,PALAKKAD,Normal/Others,2001-01-01,1000000.0,172428.0,,2002-01-01,2026-01-03,Vendor Identification,0.0,0.172428,8768,0.0,0.172428,,9999,0
24194,MANOJ KUMAR,SASARAM(SC),Normal/Others,,496350.0,1199800.0,,,2026-01-08,Physical Inspection,0.0,2.4172458950337465,0,0.0,2.4172458950337465,,9999,0
24195,RAJESH VERMA,KHAGARIA,Normal/Others,,497870.0,1467524.0,,,,Physical Inspection,0.0,2.947604796432804,0,0.0,2.947604796432804,,9999,0
24196,Parvatagouda Chandanagouda Gaddigoudar,BAGALKOT,Normal/Others,,1000000.0,495690.0,,,2026-01-03,Vendor Identification,0.0,0.49569,0,0.0,0.49569,,9999,0
24197,JOYANTA BASUMATARY,KOKRAJHAR (ST),Normal/Others,,1000000.0,1199393.0,,,2026-02-11,Vendor Identification,0.0,1.199393,0,0.0,1.199393,,9999,0
24198,PRABHAKAR REDDY VEMIREDDY,NELLORE(SC),Normal/Others,,1000000.0,499979.0,,,2026-01-07,Vendor Identification,0.0,0.499979,0,0.0,0.499979,,9999,0
24199,PRABHAKAR REDDY VEMIREDDY,NELLORE(SC),Normal/Others,,1000000.0,338927.0,2025-09-10,2026-09-10,2026-01-03,Work Partially Completed,11.8,0.338927,-250,28722.627118644064,0.338927,,9999,0
242,Rajkumar Chahar,FATEHPUR SIKRI,Normal/Others,,1100000.0,2740998.0,2025-08-04,2026-08-04,2025-03-12,Work Completed,13.033333333333333,2.4918163636363637,-510,210306.75191815858,2.4918163636363637,,9999,0
2420,Asit Kumar Mal,BOLPUR(SC),Normal/Others,,480000.0,498811.0,,,,Work Completed,0.0,1.0391895833333333,0,0.0,1.0391895833333333,,9999,0
24200,PRABHAKAR REDDY VEMIREDDY,NELLORE(SC),Normal/Others,,941831.0,630868.0,,,2026-01-03,Work Completed,0.0,0.6698314241089962,0,0.0,0.6698314241089962,,9999,0
24201,Sunil Kumar,VALMIKI NAGAR,Normal/Others,,2014990.0,1368469.0,,,2026-01-03,Physical Inspection,0.0,0.6791443133712822,0,0.0,0.6791443133712822,,9999,0
24202,Vellalath Kochukrishnan Nair Sreekandan,PALAKKAD,Normal/Others,,999843.0,186978.0,,,2026-01-03,Work Completed,0.0,0.18700736015554442,0,0.0,0.18700736015554442,,9999,0
24203,Krishna Prasad Tenneti,BAPATLA,Trust and Society,,1000000.0,293048.0,2025-09-10,2026-09-10,2026-01-05,Physical Inspection,11.8,0.293048,-248,24834.57627118644,0.293048,,9999,0
24204,RAJA RAM SINGH,KARAKAT,Normal/Others,,2499742.0,499838.0,,,2026-01-03,Physical Inspection,0.0,0.19995583544221765,0,0.0,0.19995583544221765,,9999,0
24205,Vellalath Kochukrishnan Nair Sreekandan,PALAKKAD,Normal/Others,,1000000.0,195069.0,2025-09-10,2026-09-10,2026-01-03,Work Partially Completed,11.8,0.195069,-250,16531.271186440677,0.195069,,9999,0
24206,Jitendra Singh,UDHAMPUR,Normal/Others,,1000000.0,166000.0,2026-07-07,2027-07-07,2026-01-03,Time Estimation,1.8,0.166,-550,92222.22222222222,0.166,,9999,0
24207,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,1000000.0,196176.0,2025-09-12,2026-09-12,2026-02-12,Work Partially Completed,11.733333333333333,0.196176,-212,16719.545454545456,0.196176,,9999,0
24208,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,487117.0,98596.0,2025-10-03,2026-10-03,2026-02-12,Physical Inspection,11.033333333333333,0.20240722454769594,-233,8936.19335347432,0.20240722454769594,,9999,0
24209,Devusinh Jesingbhai Chauhan,KHEDA,Normal/Others,,1000000.0,98596.0,2025-05-05,2026-05-05,2026-02-12,Work Partially Completed,16.066666666666666,0.098596,-82,6136.680497925311,0.098596,,9999,0
2421,Pratima Mondal,JOYNAGAR(SC),Normal/Others,,480000.0,199374.0,,,,Work Completed,0.0,0.4153625,0,0.0,0.4153625,,9999,0
24210,Y S Avinash Reddy,KADAPA,Normal/Others,,549054.0,410821.0,,,2026-01-04,Physical Inspection,0.0,0.7482342356125262,0,0.0,0.7482342356125262,,9999,0
24211,Sanjay Haribhau Jadhav,PARBHANI,Normal/Others,,1000000.0,699809.0,2025-09-10,2026-09-10,2026-01-03,Physical Inspection,11.8,0.699809,-250,59305.84745762712,0.699809,,9999,0
24212,B K PARTHASARATHI,HINDUPUR,Normal/Others,2001-01-01,988936.0,195208.0,2025-11-04,2026-11-04,2026-01-04,Physical Inspection,9.966666666666667,0.19739194447365654,-304,19586.08695652174,0.19739194447365654,,9999,0
