project_id,anomaly_score,is_flagged
"WS/ MP005/2025-2026/182093-Construction of roads, link roads, pathways or any other road with or without drainage system",0.07373382667557132,False
"WS/ MP005/2025-2026/182095-Construction of roads, link roads, pathways or any other road with or without drainage system",0.058915762126729776,False
"WS/ MP005/2025-2026/182097-Construction of roads, link roads, pathways or any other road with or without drainage system",0.03055189239263778,False
"WS/ MP005/2025-2026/182100-Construction of roads, link roads, pathways or any other road with or without drainage system",0.03055189239263778,False
"WS/ MP005/2025-2026/182101-Construction of roads, link roads, pathways or any other road with or without drainage system",0.05565198513899483,False
"WS/ MP005/2025-2026/182102-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/182104-Construction of roads, link roads, pathways or any other road with or without drainage system",0.05648862447158243,False
"WS/ MP005/2025-2026/182107-Construction of roads, link roads, pathways or any other road with or without drainage system",0.07716858047439223,False
"WS/ MP005/2025-2026/182112-Construction of roads, link roads, pathways or any other road with or without drainage system",0.07257295227242483,False
"WS/ MP005/2025-2026/182119-Construction of roads, link roads, pathways or any other road with or without drainage system",0.0538762892743227,False
"WS/ MP005/2025-2026/182125-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",0.08417882230294832,False
"WS/ MP005/2025-2026/182126-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",0.08417882230294832,False
WS/ MP005/2025-2026/182132-Construction of boundary walls of existing public and community buildings,0.08417882230294832,False
"WS/ MP005/2025-2026/182133-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/183135-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",0.08417882230294832,False
"WS/ MP005/2025-2026/183588-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08149809445513695,False
"WS/ MP005/2025-2026/183589-Construction of roads, link roads, pathways or any other road with or without drainage system",0.06703532323941658,False
WS/ MP005/2025-2026/194024-Improvement of electricity distribution infrastructure,0.08417882230294832,False
"WS/ MP005/2025-2026/194320-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/194326-Construction of roads, link roads, pathways or any other road with or without drainage system",0.07823066653329414,False
"WS/ MP005/2025-2026/194407-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08299999616350628,False
"WS/ MP005/2025-2026/194443-Construction of roads, link roads, pathways or any other road with or without drainage system",0.1022419484888018,False
"WS/ MP005/2025-2026/194444-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/194445-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/194446-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09775374865230319,False
"WS/ MP005/2025-2026/194447-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09935983111236607,False
"WS/ MP005/2025-2026/194448-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09819107349762618,False
WS/ MP005/2025-2026/195210-Construction of night shelters for homeless,0.09854056347387191,False
WS/ MP005/2025-2026/196834-Installing tube-wells and borewells,0.05676086643004091,False
"WS/ MP005/2025-2026/196835-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/196836-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/196991-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08168984603442414,False
"WS/ MP005/2025-2026/196992-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08168984603442414,False
"WS/ MP005/2025-2026/196993-Construction of roads, link roads, pathways or any other road with or without drainage system",0.025356909569301367,False
"WS/ MP005/2025-2026/196994-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09567538891360705,False
"WS/ MP005/2025-2026/196995-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09849083139502318,False
"WS/ MP005/2025-2026/196997-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/196998-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09319470855971329,False
"WS/ MP005/2025-2026/196999-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/197000-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09807018692163533,False
"WS/ MP005/2025-2026/197001-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/197003-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09567538891360705,False
"WS/ MP005/2025-2026/197004-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09086282601298723,False
"WS/ MP005/2025-2026/197005-Construction of roads, link roads, pathways or any other road with or without drainage system",0.09086282601298723,False
"WS/ MP005/2025-2026/197508-Construction of roads, link roads, pathways or any other road with or without drainage system",0.1012775780056715,False
"WS/ MP005/2025-2026/203619-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/203620-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/203621-Construction of roads, link roads, pathways or any other road with or without drainage system",0.0948922484729181,False
"WS/ MP005/2025-2026/203627-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/203628-Construction of roads, link roads, pathways or any other road with or without drainage system",0.07814984617941084,False
"WS/ MP005/2025-2026/203629-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/203630-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/203631-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/203632-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/203634-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/203635-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/203636-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/203637-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/203638-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/203639-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
"WS/ MP005/2025-2026/203693-Construction of roads, link roads, pathways or any other road with or without drainage system",0.08417882230294832,False
WS/ MP005/2025-2026/203695-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,0.08417882230294832,False
WS/ MP005/2025-2026/203697-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,0.08417882230294832,False
